"","Name","JapaneseName","Station","FirstCategory","SecondCategory","DinnerPrice","LunchPrice","TotalRating","DinnerRating","LunchRating","ReviewNum","Lat","Long"
"425","Kyoutosakabaakamaru  ","京都酒場赤まる","Omiya","Izakaya (Tavern)",NA,"￥3000～￥3999",NA,3.45,3.45,NA,15,35.0022919123182,135.754258220686
"426","Sara Sara  ","栞屋 さらさら","Shijo","Izakaya (Tavern)","Dumplings","￥2000～￥2999",NA,3.06,3.06,NA,11,35.0012701995691,135.761266296819
"427","Southern Court  ","サザンコート","Kyoto","Dining bar","Western (Others)","￥3000～￥3999","￥2000～￥2999",3.58,3.56,3.54,82,34.9860781841528,135.759591579816
"428","Gionshimmonsou  ","祇をん新門荘","Sanjo Keihan","Ryokan","Kaiseki (Traditional Japanese)","￥4000～￥4999","￥3000～￥3999",3.03,3.03,NA,4,35.0064507218773,135.775182958076
"429","Tenkanoyakinikudaishougun  ","天下の焼肉 大将軍 四条大宮店","Omiya","Yakiniku (BBQ Beef)","Korean cuisine","￥3000～￥3999"," ～￥999",3.2,3.04,3.36,27,35.0032553440389,135.749887705965
"430","il pozzo  ","イル ポッツオ","Karasuma Oike","Italian","Pasta","￥3000～￥3999","￥1000～￥1999",3.1,3.09,3.08,47,35.0079270375066,135.755219414434
"431","kyouryouriuryuu  ","京料理 卯柳","Sanjo","Kaiseki (Traditional Japanese)","Fugu (Blowfish)","￥8000～￥9999","￥3000～￥3999",3.23,3.15,3.16,15,35.0068600515356,135.771117999047
"432","Rakusenrou  ","楽仙樓","Karasuma","Chinese","Izakaya (Tavern)","￥2000～￥2999"," ～￥999",3.5,3.36,3.38,66,35.0033902461784,135.761013997939
"433","Kishouzakura  ","貴匠桜","Kiyomizu Gojo","French","Creative cuisine","￥6000～￥7999","￥3000～￥3999",3.31,3.31,3.06,18,34.9976169249738,135.77406373553
"434","ryoushigoya  ","舞鶴港 漁師小屋","Nishi Maizuru","Izakaya (Tavern)","Seafood","￥3000～￥3999","￥1000～￥1999",3.39,3.15,3.51,9,35.4483692416298,135.327290919841
"435","nikubarudakara  ","ニクバルダカラ 京都四条烏丸店","Karasuma","Izakaya (Tavern)","Steak","￥3000～￥3999"," ～￥999",3.04,3.04,3.03,6,35.0035378388188,135.760742324055
"436","BARVIDA  ","バルビダ イオンモール京都桂川店","Katsuragawa","Dining bar","Teppanyaki","￥2000～￥2999"," ～￥999",3.04,3.04,3.04,10,34.9651769923077,135.706495285121
"437","kafeandodainingubambi  ","Cafe&dining Bambi","Kyoto Shiyakusho Mae","Italian","Cafe","￥3000～￥3999"," ～￥999",3.19,3.19,3.05,21,35.0078545687395,135.765470644492
"438","Erudoru  ","エルドール","Matsugasaki","Yakiniku (BBQ Beef)","Horumon (BBQ Offel)","￥4000～￥4999","￥1000～￥1999",3.09,3.07,3.13,13,35.0513845037126,135.773858776996
"439","Ippinhashinaga  ","逸品　はし長","Karasuma","Kyoto Cuisine","Kaiseki (Traditional Japanese)","￥6000～￥7999","￥2000～￥2999",3.51,3.35,3.51,15,35.0062402331775,135.761818799882
"440","Nabetoshunsaitokyouryourikaryuu  ","鍋と旬菜と京料理 花柳","Sanjo","Kyoto Cuisine","Kaiseki (Traditional Japanese)","￥5000～￥5999","￥2000～￥2999",3.48,3.35,3.33,29,35.0073991610866,135.771149360509
"441","kafeandodainingubambikarasuma  ","cafe & dining Bambi -KARASUMA-","Karasuma","Italian","Cafe","￥3000～￥3999","￥1000～￥1999",3.06,3.06,3.06,9,35.0060426990217,135.758653794052
"442","Thiemuanfonvietto  ","Tiem an HUONG VIET","Karasuma Oike","Viet Nam cuisine","Asian & ethnic cuisine (and others)","￥4000～￥4999","￥1000～￥1999",3.41,3.1,3.51,50,35.0122878156377,135.76068039203
"443","Kurepurikyoutoshanderu  ","クレープリー 京都シャンデレール","Karasuma","Crepes","Cafe","￥1000～￥1999","￥1000～￥1999",3.53,3.44,3.51,52,35.0044268890743,135.76087536173
"444","Risutoranteazekura  ","Ristorante Azekura","Kitayama","Italian","Restaurants (other)","￥10000～￥14999","￥4000～￥4999",3.07,3.08,3.07,20,35.0593189715997,135.760176492433
"445","Saryouhassui  ","茶寮 八翠","Arashiyama","Cafe","Sweets","￥2000～￥2999",NA,3.51,3.06,3.51,40,35.0133557108928,135.673712178407
"446","Sala Suite Caffe Rucola   ","サラ スイート カフェ ルーコラ","Shijo","Italian","Cafe","￥3000～￥3999","￥1000～￥1999",3.38,3.39,3.27,99,35.0030299506061,135.757789004585
"447","Apollo+  ","アポロプラス","Karasuma Oike","Izakaya (Tavern)","Seafood","￥5000～￥5999",NA,3.52,3.52,NA,39,35.0085589016931,135.763400783965
"448","Houen  ","豊園","Shijo","Teppanyaki",NA,"￥10000～￥14999","￥5000～￥5999",3.07,3.08,3,15,35.0004611862006,135.760676368596
"449","Furenchiman  ","仏男","Kyoto","Bistro","Seafood","￥4000～￥4999",NA,3.51,3.51,NA,13,34.9890178938299,135.760971885388
"450","Arigatou  ","ありが十。","Keihan Yamashina","Izakaya (Tavern)","Yakiniku (BBQ Beef)","￥3000～￥3999",NA,3.02,3.02,NA,2,34.99077783055,135.815834192493
"451","Kyousainikushima  ","京菜　にくしま","Kawaramachi","Yakiniku (BBQ Beef)","Horumon (BBQ Offel)","￥4000～￥4999"," ～￥999",3.03,3.03,NA,14,35.0012783806006,135.768499862362
"452","kurabuhausuminami  ","食楽部屋みなみ 京都駅八条口本店","Kyoto","Izakaya (Tavern)","Korean cuisine","￥3000～￥3999"," ～￥999",3.05,3.05,NA,8,34.98378198882,135.756611932997
"453","Pittsusarubatorekuomoandoguriru  ","PIZZA SALVATORE CUOMO & GRILL 京都","Sanjo","Pizza","Italian","￥3000～￥3999","￥1000～￥1999",3.07,3.08,3.07,191,35.0091050735216,135.770221303486
"454","Fresco  ","フレスコ","Kyoto","Izakaya (Tavern)","Spain","￥3000～￥3999",NA,3.03,3.03,NA,14,34.9870936702527,135.761833557977
"455","Rengetsudiya  ","蓮月茶や","Higashiyama","Tofu","Yuba","￥3000～￥3999","￥3000～￥3999",3.11,3.1,3.07,23,35.0070121745114,135.782270399171
"456","gyuukushibunzou  ","牛串ぶんぞう 先斗町店","Sanjo","Izakaya (Tavern)","Sumibiyaki","￥4000～￥4999","￥1000～￥1999",3.04,3.04,NA,4,35.0080729756618,135.771021006812
"457","PREGO TOKICHI  ","プレーゴ藤吉","Kyoto Shiyakusho Mae","Italian","Sumibiyaki","￥6000～￥7999","￥3000～￥3999",3.2,3.2,NA,12,35.011998663271,135.770814454332
"458","sumibiyakiyasaiyaoki  ","炭火焼野菜 八百起 烏丸店","Kyoto Shiyakusho Mae","Tempura","Izakaya (Tavern)","￥3000～￥3999",NA,3.05,3.05,3.02,5,35.0079184437468,135.765067063957
"459","Osakanazukkorobashi  ","御肴ずっころばし","Kyoto","Izakaya (Tavern)","Japanese food (other)","￥4000～￥4999",NA,3,3,NA,11,34.9829568331209,135.760550304596
"460","Torimasa  ","鳥正 宇治大久保本店","Kutsukawa","Izakaya (Tavern)","Fowl","￥2000～￥2999",NA,3,3,NA,11,34.8657210896615,135.777328426011
"461","Aguuru  ","あーぐうる","Karasuma Oike","Okinawan Cuisine","Izakaya (Tavern)","￥3000～￥3999"," ～￥999",3.5,3.44,3.43,62,35.0072095261423,135.759082038099
"462","Yakinikunonki  ","焼肉のんき","Higashino","Yakiniku (BBQ Beef)","Horumon (BBQ Offel)","￥1000～￥1999"," ～￥999",3.07,3.02,3.07,22,34.9847315379008,135.817685180117
"463","Adan  ","アダン 京都駅店","Kyoto","Izakaya (Tavern)","Okinawan Cuisine","￥3000～￥3999",NA,3.31,3.31,NA,53,34.9877474367485,135.758829899552
"464","Oushokuyakappa  ","欧食屋 Kappa","Shijo","Italian","Bar","￥4000～￥4999"," ～￥999",3.06,3.05,3.06,10,35.0011968806133,135.761640435789
"465","Minari  ","美菜莉","Kyoto","Korean cuisine","table d'hôte","￥2000～￥2999","￥1000～￥1999",3.05,3.04,3.05,18,34.9857923570028,135.758195320047
"466","Daichinokura  ","大地の蔵","Higashi Maizuru","Izakaya (Tavern)",NA,"￥3000～￥3999",NA,3.05,3.05,NA,8,35.4755940516044,135.395377610734
"467","sumibisute-kisakaikyoutosanjou  ","炭火ステーキ坂井 京都三条","Karasuma Oike","Steak","Kaiseki (Traditional Japanese)","￥10000～￥14999","￥1000～￥1999",3.5,3.09,3.53,14,35.0084038300335,135.758348710679
"468","Ryuuhourakuenchura  ","琉泡楽園 美ら 舞鶴店","Nishi Maizuru","Okinawan Cuisine","Izakaya (Tavern)","￥3000～￥3999",NA,3,3,NA,10,35.4449179554754,135.327941302508
"469","Byuandodainingukotoshieru  ","ビュー＆ダイニング コトシエール","Kyoto","Modern French","Italian","￥8000～￥9999","￥3000～￥3999",3.42,3.42,3.06,16,34.9867153369871,135.759520723032
"470","Karin  ","花梨","Nijojo Mae","Chinese","Dandan noodles","￥6000～￥7999","￥3000～￥3999",3.51,3.28,3.51,32,35.0124527439116,135.752767321127
"471","Fujiya  ","藤や","Sanjo","Kyoto Cuisine","Kaiseki (Traditional Japanese)","￥8000～￥9999","￥5000～￥5999",3.09,3.1,3.07,7,35.0092364447783,135.770016314461
"472","Kyoutokimurayahonten  ","京都木村屋本店 祇園花見小路","Gion Shijo","Izakaya (Tavern)","Sukiyaki","￥3000～￥3999","￥1000～￥1999",3.04,3.04,NA,8,35.0029136003924,135.775193397843
"473","Joukoya  ","上古屋","Karasuma","Izakaya (Tavern)","Seafood","￥3000～￥3999",NA,3.22,3.22,NA,5,35.0060265299699,135.755237689615
"474","Nikukappoubarugyugyu  ","肉割烹バル 牛牛 GYUGYU 祇園本店","Gion Shijo","Bar","Izakaya (Tavern)","￥4000～￥4999","￥2000～￥2999",3.06,3.06,3.06,22,35.0044231981298,135.7773106525
"475","furenchigiombarumaruhashi  ","フレンチ祇園バル 丸橋","Gion Shijo","Bar","French","￥3000～￥3999"," ～￥999",3.54,3.54,3.14,54,35.0045328213749,135.772315506744
"476","nikubaruginjirou  ","肉バル銀次郎 烏丸御池本店","Karasuma Oike","Bar","Italian","￥3000～￥3999"," ～￥999",3.52,3.5,3.48,39,35.0111859734265,135.754969418789
"477","Sumibikushiyakitsujiya  ","炭火串焼つじや 京都駅前店","Kyoto","Izakaya (Tavern)","Kushiyaki (Grilled skewer)","￥3000～￥3999",NA,3.05,3.05,NA,11,34.9872859798613,135.754697054021
"478","Gyararishioriya  ","ぎゃらりぃ栞屋","Kyoto","Izakaya (Tavern)","Nihonshu (Japanese sake)","￥4000～￥4999",NA,3.27,3.27,NA,19,34.9893805920786,135.758639840143
"479","Kyounishikiobanzaibyuffehinataya  ","京・錦 おばん菜ビュッフェ ひなたや","Kawaramachi","Buffet style","Kyoto Cuisine","￥1000～￥1999","￥1000～￥1999",3.03,3.03,3,15,35.0050709633495,135.764655562569
"480","kamanzanijoumarufuku  ","釜座二条 丸福","Marutamachi","Izakaya (Tavern)","Tempura","￥3000～￥3999",NA,3.45,3.45,NA,9,35.0137171039149,135.755675354734
"481","coLLabo  ","コラボ","Karasuma Oike","Cafe","Hamburger Steak","￥1000～￥1999"," ～￥999",3.27,3.11,3.18,67,35.0087508132,135.762690278581
"482","tonkotsunabetogyouzaenraku  ","とんこつ鍋と餃子 縁楽","Shijo","Izakaya (Tavern)","Motsu Nabe (Offel Hot Pot)","￥3000～￥3999",NA,3.04,3.04,NA,3,35.002209494864,135.758479262813
"483","Ryuuan  ","りゅう庵","Gion Shijo","Yakiniku (BBQ Beef)","Japanese food (other)","￥6000～￥7999","￥1000～￥1999",3.22,3.06,3.41,15,35.0047033612946,135.772464653172
"484","Ace cafe  ","エース カフェ","Sanjo","Cafe","Dining bar","￥3000～￥3999",NA,3.09,3.1,3,67,35.0099516579716,135.770698447105
"485","Resutoranrejina  ","レストラン レジーナ","Kyoto","Western Food (Other)","Buffet style"," ～￥999","￥1000～￥1999",3.03,3,3.04,11,34.988086527367,135.756552573071
"486","Akasaki  ","あかさき","Shichijo","Izakaya (Tavern)","Kyoto Cuisine","￥4000～￥4999",NA,3.05,3.04,3.04,4,34.9894065189753,135.763011901983
"487","Ozabu  ","おざぶ","Sanjo","Izakaya (Tavern)","Kyoto Cuisine","￥3000～￥3999",NA,3.06,3.07,NA,7,35.008859559776,135.771111518635
"488","Sutekiandodainaburuba  ","ステーキ ダイナー ブルバル","Saiin","Bar","Steak","￥2000～￥2999",NA,3.04,3.04,NA,2,35.0027856069687,135.730258524461
"489","Yakinikuyoshimi  ","焼肉 嘉","Jingu Marutamachi","Yakiniku (BBQ Beef)","Steak","￥8000～￥9999","￥1000～￥1999",3.58,3.59,3.39,18,35.0173827235779,135.769612073443
"490","sute-kihausupondo  ","ステーキハウス 听 本店","Marutamachi","Steak","Hamburger Steak","￥4000～￥4999","￥1000～￥1999",3.2,3.2,3.07,41,35.014871765185,135.759256393056
"491","Gyouzamatsukichi  ","餃子 松吉","Kitano Hakubaicho","Dumplings","Izakaya (Tavern)","￥2000～￥2999",NA,3.07,3.08,NA,2,35.0251415111497,135.743988577097
"492","Pontochounabariya  ","先斗町　隠家","Gion Shijo","Italian","Wine bar","￥4000～￥4999",NA,3.3,3.3,NA,9,35.0043728863169,135.771006226097
"493","Kamehameha  ","かめはめは","Kawaramachi","Okonomiyaki","Teppanyaki","￥2000～￥2999","￥1000～￥1999",3.05,3.06,NA,2,35.0056573254951,135.766715086751
"494","Bunta  ","ぶん太","Nagaoka Tenjin","Izakaya (Tavern)","Chanko Nabe (Sumo Wrestlers Hot Pot)","￥3000～￥3999",NA,3.02,3.02,NA,2,34.9260684970239,135.69628460041
"495","Bejitejiya  ","ベジテジや 四条烏丸店","Shijo","Korean cuisine","Yakiniku (BBQ Beef)","￥3000～￥3999",NA,3.5,3.5,NA,55,35.0025641538598,135.75703131118
"496","Juujuu  ","寿寿","Kyoto","Yakiniku (BBQ Beef)","Japanese food (other)","￥3000～￥3999",NA,3.03,3.03,NA,12,34.9836145308151,135.757990715088
"497","Kuuan  ","空庵","Kawaramachi","Izakaya (Tavern)","Creative cuisine","￥3000～￥3999"," ～￥999",3.04,3.04,NA,3,35.0029778822432,135.766278579702
"498","L'ajitto  ","L’ajitto","Marutamachi","Teppanyaki","Okonomiyaki","￥8000～￥9999","￥2000～￥2999",3.23,3.23,NA,7,35.0135983692724,135.763778853873
"499","Aburaya  ","あぶらや","Uji","Izakaya (Tavern)","Kushi-age (Fried Skewer)","￥3000～￥3999",NA,3.05,3.05,NA,5,34.8876733028321,135.799914983924
"500","yakitorisutandosakabakadofuku  ","焼き鳥スタンド酒場 角福","Shijo","Izakaya (Tavern)","Japanese food (other)","￥2000～￥2999",NA,3.28,3.28,NA,5,35.0021764378276,135.758192065964
"501","Kyoutosakagurakan  ","京都酒蔵館","Shijo","Izakaya (Tavern)","Bar","￥3000～￥3999","￥2000～￥2999",3.25,3.15,3.21,8,35.0013937471055,135.758383197238
"502","Sutekihanasato  ","ステーキ花郷 祇園店","Gion Shijo","Steak","Teppanyaki","￥20000～￥29999","￥6000～￥7999",3.17,3.06,3.33,5,35.0057496936379,135.775634619509
"503","Tawaterasu  ","タワーテラス","Kyoto","Buffet style","Kaiseki (Traditional Japanese)","￥4000～￥4999","￥2000～￥2999",3.35,3.09,3.5,29,34.9875874625536,135.759327643357
"504","Gionshimbashinakatani  ","祇園新橋 中谷","Gion Shijo","Kyoto Cuisine","Kaiseki (Traditional Japanese)","￥8000～￥9999","￥3000～￥3999",3.56,3.55,3.31,8,35.0059698378736,135.774428780362
"505","Orudohonkonresutorankyouto  ","老香港酒家京都","Shijo","Chinese","Cantonese Cuisine","￥10000～￥14999","￥1000～￥1999",3.88,4.04,3.61,148,35.0031502388152,135.759122777166
"506","Okonomiyakitsuruhashifuugetsu  ","お好み焼き 鶴橋風月 京都ヨドバシ店","Kyoto","Izakaya (Tavern)","Okonomiyaki","￥1000～￥1999"," ～￥999",3.09,3.07,3.09,21,34.9882082257195,135.759111799369
"507","Yakinikuyaruki  ","焼肉やる気 四条河原町店","Gion Shijo","Yakiniku (BBQ Beef)","Steak","￥2000～￥2999","￥1000～￥1999",3.07,3.08,3.06,29,35.0036731325933,135.770841270236
"508","trattoria sette  ","トラットリア セッテ ハイアット リージェンシー 京都","Shichijo","Italian","Pizza","￥5000～￥5999","￥2000～￥2999",3.57,3.55,3.52,112,34.9885256615719,135.773285885375
"509","Kurosuke  ","くろすけ","Kitano Hakubaicho","Tofu","Yuba","￥6000～￥7999","￥3000～￥3999",3.09,3.08,3.08,26,35.030690044604,135.737293541279
"510","Imozou  ","芋蔵 京都木屋町店","Gion Shijo","Izakaya (Tavern)","Motsu Nabe (Offel Hot Pot)","￥3000～￥3999",NA,3.05,3.06,NA,6,35.0046063909223,135.770386496894
"511","Denen  ","DEN-EN","Sanjo","Dining bar","Bar","￥2000～￥2999",NA,3.04,3,3.05,15,35.0085117915368,135.769528055042
"512","Kenzoesuteitowainarigionten  ","ケンゾーエステイトワイナリー 祇園店","Gion Shijo","Italian","Wine bar","￥8000～￥9999","￥3000～￥3999",3.61,3.62,3.1,18,35.0041894378747,135.774262180344
"513","Osteria Bastille  ","オステリア・バスティーユ","Karasuma","Italian","French","￥4000～￥4999","￥1000～￥1999",3.42,3.2,3.49,86,35.0062257722612,135.760787219558
"514","IN THE GREEN  ","イン・ザ・グリーン","Kitayama","Italian","Pizza","￥3000～￥3999","￥1000～￥1999",3.52,3.41,3.54,101,35.0508266183908,135.764285708834
"515","Ajoiichanchi  ","agio.iichan.chi","Fushimi Momoyama","Dining bar","Cafe","￥2000～￥2999"," ～￥999",3.08,3.03,3.11,40,34.9331000107658,135.762392397532
"516","Kitayamafuurin  ","きたやま風凛","Kitayama","Kaiseki (Traditional Japanese)","Seafood","￥6000～￥7999","￥2000～￥2999",3.05,3.05,NA,1,35.053163848331,135.76313680775
"517","burassuri-kontowa-ru  ","ブラッスリー・コントワール","Nishioji","Izakaya (Tavern)","Bistro","￥3000～￥3999"," ～￥999",3.53,3.53,3.38,16,34.9806968970149,135.732464636026
"518","Honmamonwagyu-sakanaya-hirari  ","ほんまもん和牛 肴家 ひらり","Kawaramachi","Yakiniku (BBQ Beef)","Horumon (BBQ Offel)","￥4000～￥4999",NA,3.17,3.17,3,13,35.0058629134426,135.769828429833
"519","Manchou  ","萬長","Myoshinji","Kyoto Cuisine","Kaiseki (Traditional Japanese)","￥4000～￥4999","￥2000～￥2999",3.07,3.05,3.07,12,35.0259283001596,135.719840407183
"520","Risutoranteoraegion  ","リストランテ オラエ祇園","Gion Shijo","Italian","Pasta","￥10000～￥14999","￥4000～￥4999",3.59,3.59,3.06,13,35.0057343764294,135.773283426592
"521","Taishuunikubarujuu  ","大衆肉バル 7+3","Sai","Bar","Steak","￥3000～￥3999",NA,3.05,3.05,NA,3,35.0055495336839,135.733446188025
"522","Oyajinokura  ","おやじの蔵","Kyoto Shiyakusho Mae","Izakaya (Tavern)","Seafood","￥3000～￥3999",NA,3.04,3.04,NA,6,35.0093603107393,135.769462188112
"523","Occobe.  ","オッコベー","Higashiyama","Italian","Pasta","￥3000～￥3999"," ～￥999",3,3,3,7,35.0093065901891,135.778770584191
"524","itariamba-rukimuraya  ","Italian BAR KIMURAYA 京都駅前店","Kyoto","Italian","Bar","￥2000～￥2999",NA,3.08,3.08,NA,28,34.9874344367176,135.760092031365
"525","Cafe Restaurant Le Temps  ","ル・タン","Kyoto","Buffet style","Cafe","￥5000～￥5999","￥2000～￥2999",3.46,3.26,3.5,129,34.9860776286519,135.759591302087
"526","sushidainingudaihachi  ","Sushi Dining 大八","Karasuma","Sushi","Creative cuisine","￥5000～￥5999",NA,3.06,3.06,NA,5,35.0043950911091,135.758289455725
"527","Umayakinikusemmontensakuratomomiji  ","馬焼肉専門店 桜とmomiji 本店","Sanjo","Yakiniku (BBQ Beef)","Meat dishes","￥4000～￥4999",NA,3.53,3.53,NA,26,35.0074019139867,135.769741977266
"528","kyoutofushimigurapontochouminamian  ","京都伏見蔵 先斗町 南庵","Gion Shijo","Izakaya (Tavern)","Japanese food (other)","￥4000～￥4999","￥1000～￥1999",3,3,3.05,4,35.0049177583206,135.771062815279
"529","Gempinfugushijoukarasumanoseki  ","玄品ふぐ 四条烏丸の関","Karasuma","Izakaya (Tavern)","Fugu (Blowfish)","￥4000～￥4999","￥3000～￥3999",3.05,3.05,NA,9,35.0029327273151,135.762620299604
"530","Shou  ","嘗〜miso〜","Marutamachi","Oden","Izakaya (Tavern)","￥4000～￥4999",NA,3.35,3.35,NA,11,35.0172662004822,135.757492262656
"531","Nikujuuhachi  ","肉十八 六地蔵店","Rokujizo","Yakiniku (BBQ Beef)",NA,"￥2000～￥2999",NA,3,3,NA,6,34.9321277379282,135.798820079599
"532","Gori's Kitchen  ","ゴリーズ キッチン","Jujo","Italian","Pizza","￥3000～￥3999"," ～￥999",3.05,3.05,NA,10,34.9714040036815,135.748457902315
"533","Tenkanoyakinikudaishougun  ","天下の焼肉 大将軍 京都駅前店","Kyoto","Yakiniku (BBQ Beef)","Korean cuisine","￥3000～￥3999"," ～￥999",3.05,3.05,3.04,19,34.9874677450198,135.758862965239
"534","Kameya  ","かめや 西店","Saiin","Crab","Fugu (Blowfish)","￥4000～￥4999","￥2000～￥2999",3.02,3,3.03,10,35.0037832955078,135.731258950996
"535","giombashunrou  ","祇園 馬春楼","Gion Shijo","Meat dishes","Regional Cuisine (Other)","￥8000～￥9999",NA,3.06,3.07,NA,13,35.0062088490178,135.772780507378
"536","Chishokufu  ","知食府","Emmachi","Chinese","Sichuan Cuisine","￥2000～￥2999"," ～￥999",3.06,3.03,3.06,9,35.0172235312682,135.731640800471
"537","eetokodori  ","ええとこどり 京都西大路駅前店","Nishioji","Izakaya (Tavern)","Yakitori (Grilled chicken)","￥2000～￥2999",NA,3.05,3.06,NA,1,34.9801119574073,135.732340228845
"538","Kasuian  ","花水庵","Higashiyama","Kyoto Cuisine","Kaiseki (Traditional Japanese)","￥6000～￥7999","￥3000～￥3999",3.06,3.06,3.04,7,35.004593686488,135.780302762538
"539","Mimasuyamonami  ","ミマスヤ モナミ","Kawaramachi","Creative cuisine","Kyoto Cuisine","￥4000～￥4999","￥1000～￥1999",3.49,3.42,3.48,18,35.0006804052778,135.76943147919
"540","Juunikiyakan  ","十二季家 歓 京都店","Kyoto","Izakaya (Tavern)","Kyoto Cuisine","￥2000～￥2999"," ～￥999",3.06,3.06,3,31,34.9835165292173,135.760479679558
"541","kunseitojibi-ruwachi  ","燻製と地ビール 和知","Karasuma","Izakaya (Tavern)","Yakitori (Grilled chicken)","￥3000～￥3999",NA,3.51,3.51,NA,110,35.0046809658873,135.762412711238
"542","Torihime  ","とりひめ 河原町店","Kawaramachi","Izakaya (Tavern)","Yakitori (Grilled chicken)","￥2000～￥2999",NA,3,3,NA,35,35.0050627109849,135.769431299658
"543","Cafe Lavender  ","カフェ ラベンダー","Nijo","Buffet style","Izakaya (other)","￥1000～￥1999","￥1000～￥1999",3.04,3.04,3.02,2,35.0150178405933,135.742204191403
"544","Kyoutobatake  ","きょうと畑","Kyoto","Shabu Shabu (Japanese Steamboat)","Izakaya (Tavern)","￥3000～￥3999","￥2000～￥2999",3.03,3.03,NA,11,34.9874322147137,135.760090920449
"545","Fesshimon  ","フェッシモン・・・","Keihan Yamashina","Italian","Bar","￥3000～￥3999","￥1000～￥1999",3.05,3.05,NA,1,34.9900580758513,135.809567523856
"546","nikuyaoushin  ","肉家 桜真","Karasuma Oike","Yakiniku (BBQ Beef)","Kyoto Cuisine","￥8000～￥9999",NA,3.58,3.58,NA,23,35.0116048692233,135.757929986961
"547","Sumibirobataikoru  ","炭火炉端イコール","Shijo","Izakaya (Tavern)","Seafood","￥3000～￥3999",NA,3.04,3.04,NA,1,35.0021792152744,135.758190121553
"548","Hisa  ","長崎ちゃんぽん・皿うどん専門店 尚 ","Emmachi","Champon Noodle","Ramen","￥1000～￥1999"," ～￥999",3.38,3.06,3.38,24,35.0184085511744,135.724134147115
"549","Horumondaigorou  ","ほるもん大五郎","Gion Shijo","Yakiniku (BBQ Beef)","Horumon (BBQ Offel)","￥5000～￥5999",NA,3.44,3.44,NA,4,35.0042417756858,135.774278690435
"550","Hikohachi  ","彦八","Gion Shijo","Sushi","Seafood","￥5000～￥5999","￥1000～￥1999",3.04,3.04,3.04,7,35.000418626906,135.777336112542
"551","Matsusakagyuuwattsu  ","松阪牛 What’s","Karasuma Oike","Yakiniku (BBQ Beef)","Horumon (BBQ Offel)","￥8000～￥9999",NA,3.26,3.09,3.38,43,35.0083900379547,135.758005559052
"552","FORTUNE GARDEN KYOTO  ","フォーチュンガーデンキョウト","Kyoto Shiyakusho Mae","Bistro","Western Cuisine","￥4000～￥4999","￥1000～￥1999",3.59,3.58,3.56,107,35.0125174606404,135.768751823969
"553","Enrian  ","えんり庵 大手筋店","Fushimi Momoyama","Creative cuisine","Japanese food (other)","￥4000～￥4999","￥1000～￥1999",3,3,NA,8,34.9328131277709,135.764153653357
"554","kyuushuusakabaajito  ","九州酒場 あじと","Nishi Maizuru","Izakaya (Tavern)","Fowl","￥4000～￥4999",NA,3.03,3.04,NA,3,35.4450840478361,135.327884910655
"555","Heso  ","へそ 京都駅前店","Kyoto","Standing style soba","Izakaya (Tavern)","￥1000～￥1999"," ～￥999",3.35,3.33,3.08,54,34.9890814844868,135.760190280706
"556","Kyounozenkuruma  ","京の禅 車 四条烏丸店","Shijo","Izakaya (Tavern)","Yakitori (Grilled chicken)","￥4000～￥4999","￥1000～￥1999",3.52,3.35,3.54,42,35.0019159878339,135.762640597394
"557","oushuuizakayabiruzu  ","欧州居酒屋 Bill’s","Fushimi Momoyama","Izakaya (Tavern)","Pizza","￥3000～￥3999",NA,3.03,3.03,3,5,34.9331705620257,135.762578489939
"558","Aburishibuya  ","あぶり渋屋 山科駅前店","Keihan Yamashina","Izakaya (Tavern)","Robatayaki","￥5000～￥5999",NA,3.05,3.05,NA,4,34.9895299150812,135.81621255186
"559","Norakuro  ","まちかどマルシェ Norakuro","Nishioji","Italian","Bistro","￥3000～￥3999","￥1000～￥1999",3.06,3.06,3.06,10,34.9868846343161,135.736232371555
"560","Fuubitosuuro  ","ふうびとすうろ","Kawaramachi","Bar","Steak","￥3000～￥3999",NA,3.29,3.29,NA,13,35.0024990219314,135.764982320515
"561","Kaisendokorowatanabeya  ","海鮮処 わたなべや","Karasuma Oike","Seafood","Izakaya (Tavern)","￥4000～￥4999",NA,3.06,3.06,NA,13,35.0121923659181,135.761338287963
"562","Gioniwamoto  ","祇園　岩元","Gion Shijo","Kyoto Cuisine","Kappo (Traditional Japanese)","￥10000～￥14999","￥4000～￥4999",3.63,3.54,3.68,18,35.0026291866409,135.7752089652
"563","Gyuutankeisuke  ","牛タン圭助 京都駅前店","Kyoto","Izakaya (Tavern)","Gyutan (Beef tongue)","￥3000～￥3999",NA,3.05,3.05,NA,13,34.9874088836333,135.760077033787
"564","Oribuoirusemmontenaorio  ","オリーブオイル料理専門店 A・Olio","Sanjo","Bistro","Steak","￥3000～￥3999","￥2000～￥2999",3.06,3.06,NA,3,35.0075935848322,135.771154906653
"565","Seichuuan  ","聖宙庵","Mototanaka","French","Western Food (Other)","￥5000～￥5999","￥3000～￥3999",3.04,3,3.05,16,35.0234566833485,135.791238063938
"566","Kyoukurozakura  ","京・黒桜","Gion Shijo","Yakiniku (BBQ Beef)","Horumon (BBQ Offel)","￥5000～￥5999",NA,3.06,3.06,NA,4,35.0049974654336,135.770685898467
"567","Nettaishokudou  ","熱帯食堂 四条河原町店","Gion Shijo","Thailand cooking",NA,"￥2000～￥2999"," ～￥999",3.15,3.06,3.28,21,35.0036200378739,135.770765280341
